x_coordinate,y_coordinate,0
1809,1931,12
119,1599,12
1949,732,12
1041,235,12
212,1958,12
481,380,12
119,1590,12
118,1532,12
213,1947,12
723,726,12
100,1585,12
251,1969,12
119,1545,12
107,1397,12
596,515,12
107,1399,12
186,1443,12
128,1555,12
122,1930,12
1369,1693,12
192,1418,12
1851,1604,12
120,1617,12
1291,1129,12
1683,1081,12
1683,1082,12
634,479,12
1821,1940,12
202,1514,12
1946,732,12
936,92,12
204,1958,12
1490,719,12
1939,713,12
373,408,12
186,1357,12
45,753,12
117,1591,12
635,480,12
25,1669,12
732,1585,12
222,1646,12
122,1604,12
117,1568,11
30,93,11
346,326,11
1044,58,11
119,1632,11
1504,469,11
86,1609,11
1504,454,11
119,1608,11
120,1563,11
1966,1704,11
120,1615,11
1157,193,11
364,375,11
119,1507,11
196,489,11
121,1708,11
1950,732,11
1039,235,11
159,1616,11
204,1646,11
1721,1151,11
1721,1145,11
194,1357,11
194,1356,11
118,1538,11
1042,56,11
1947,733,11
206,1958,11
373,378,11
158,1614,11
92,1600,11
195,487,11
127,1548,11
120,964,11
724,674,11
1377,363,11
1522,1877,11
129,1526,11
302,1982,11
113,1588,11
128,1596,11
226,1043,11
101,1598,11
128,1518,11
167,1443,11
214,1458,11
187,1356,11
187,1359,11
187,1361,11
250,683,11
250,682,11
110,1543,11
213,1986,11
1628,1593,11
127,1550,11
127,1534,11
143,1543,11
114,1606,11
188,1355,11
110,1390,11
102,1552,11
1161,193,11
1956,732,11
107,1392,11
772,783,11
1662,1253,11
422,377,11
105,1568,11
220,1559,11
1940,713,11
421,396,11
135,1893,11
1898,1492,11
1899,1492,11
183,1359,11
104,1605,11
218,1452,11
290,1377,11
716,116,11
217,491,11
103,1595,11
184,1360,11
262,1643,11
1527,411,11
112,1600,11
112,1613,11
152,1567,11
102,1614,11
298,372,11
399,370,11
100,1605,11
422,381,11
977,466,11
147,1596,11
155,1566,11
144,1568,11
66,1763,11
97,1524,11
633,477,11
125,1768,11
125,1767,11
1972,732,11
1955,732,11
123,1607,11
6,1793,11
324,287,11
144,1597,11
116,1640,11
1353,1693,11
977,472,11
116,1599,11
1523,1879,11
328,294,11
211,1507,11
94,1572,11
634,480,11
1852,591,11
0,1,11
1526,413,11
99,1586,11
1438,1877,11
636,481,11
893,1831,11
431,1698,11
34,1604,11
799,1855,11
115,1443,11
1546,642,11
1969,1801,11
1510,458,11
115,1528,11
342,388,11
115,1577,11
191,1482,11
166,1444,11
108,1399,11
109,1629,11
146,1536,10
1006,1658,10
121,1542,10
137,1571,10
266,1644,10
1121,1271,10
202,1607,10
1940,707,10
120,1567,10
30,1465,10
81,1901,10
134,1725,10
200,1425,10
27,490,10
147,1613,10
142,1636,10
142,1633,10
147,1597,10
141,1598,10
725,447,10
248,1443,10
120,1632,10
734,1587,10
1481,503,10
145,1626,10
239,1443,10
138,1577,10
1830,1795,10
720,1910,10
122,1877,10
121,1606,10
127,1962,10
1690,1341,10
1692,79,10
1204,161,10
154,1625,10
1023,56,10
126,1623,10
126,1609,10
1968,1799,10
19,124,10
19,123,10
212,1470,10
635,478,10
634,512,10
1908,1472,10
210,1985,10
158,1565,10
122,1634,10
122,1766,10
125,1658,10
125,1620,10
210,1586,10
125,1596,10
629,477,10
345,384,10
157,1590,10
1221,538,10
1994,4,10
773,783,10
648,247,10
50,867,10
1876,353,10
1899,1491,10
1899,1495,10
51,857,10
1331,356,10
1940,1601,10
1044,57,10
217,1466,10
203,1833,10
294,371,10
1679,1083,10
1680,1083,10
159,1630,10
121,1874,10
1161,194,10
599,2,10
1976,74,10
299,373,10
300,371,10
303,1978,10
303,1989,10
351,406,10
128,1539,10
1974,1796,10
204,1653,10
109,1392,10
119,1529,10
116,1521,10
111,1637,10
1522,1879,10
433,1677,10
183,1360,10
454,382,10
187,1360,10
93,1567,10
5,1789,10
118,1587,10
115,1665,10
105,964,10
1953,715,10
194,1362,10
177,378,10
1951,1701,10
117,1625,10
414,378,10
184,1357,10
101,1544,10
109,1594,10
1956,1112,10
1819,1939,10
110,1626,10
0,1970,10
94,1571,10
113,1586,10
1744,1647,10
420,379,10
116,1638,10
109,1601,10
118,1623,10
116,1603,10
1767,834,10
0,1968,10
950,283,10
1951,732,10
165,1874,10
1999,35,10
949,285,10
194,1358,10
116,1656,10
1239,1178,10
119,1607,10
119,1603,10
948,283,10
1957,732,10
114,1588,10
114,1600,10
109,1398,10
114,1516,10
117,1647,10
197,1641,10
114,1602,10
105,1587,10
115,1601,10
108,1443,10
414,379,10
115,1594,10
1508,461,10
114,1638,10
197,1648,10
114,1567,10
97,1578,10
108,1554,10
173,1593,10
1521,1880,10
98,1585,10
90,1620,10
115,1524,10
114,1570,10
91,1575,10
343,384,9
729,1583,9
143,1606,9
118,1507,9
1555,279,9
129,1596,9
110,1389,9
117,1653,9
113,1529,9
661,223,9
185,1938,9
343,388,9
662,224,9
139,1123,9
996,1225,9
92,1564,9
215,1528,9
748,799,9
636,477,9
1963,732,9
122,1633,9
149,1587,9
92,1956,9
122,1614,9
122,1768,9
345,691,9
524,435,9
1999,1122,9
1201,134,9
1951,10,9
1499,460,9
152,1756,9
299,371,9
247,1443,9
108,1388,9
245,1444,9
949,283,9
102,1583,9
202,1697,9
209,1545,9
1582,1496,9
250,1441,9
96,1596,9
148,1591,9
85,1443,9
511,470,9
110,1578,9
140,1541,9
1952,9,9
125,1770,9
633,728,9
127,1547,9
66,1603,9
114,1587,9
312,1986,9
97,1584,9
634,478,9
172,1647,9
1540,1882,9
154,1631,9
1204,134,9
1998,34,9
800,1863,9
800,1862,9
952,642,9
1075,121,9
188,1475,9
148,1905,9
1694,1345,9
127,1616,9
67,1540,9
113,1576,9
224,1504,9
1988,96,9
129,1200,9
153,1564,9
478,352,9
123,1870,9
123,1879,9
116,1628,9
36,1664,9
190,1371,9
116,1598,9
186,1362,9
153,1610,9
112,1594,9
1527,410,9
113,1644,9
1628,1358,9
113,1676,9
1906,1472,9
1202,1452,9
1648,1341,9
125,1508,9
37,1452,9
125,1526,9
127,1961,9
127,1768,9
210,1525,9
187,1379,9
185,216,9
26,1644,9
1680,1081,9
365,380,9
81,1357,9
270,385,9
160,1606,9
1047,57,9
119,1518,9
88,1448,9
355,1760,9
121,1560,9
1637,1204,9
104,1520,9
1103,15,9
183,1622,9
663,223,9
242,1457,9
931,1852,9
151,1599,9
121,1615,9
1084,760,9
118,1877,9
121,1623,9
121,1632,9
22,1567,9
243,1444,9
106,1570,9
203,1470,9
78,1885,9
368,13,9
353,371,9
111,1610,9
119,1521,9
121,1872,9
198,363,9
1736,59,9
146,1624,9
106,1398,9
119,1624,9
109,1394,9
111,1387,9
120,1515,9
1504,458,9
150,1630,9
105,1606,9
1090,130,9
450,543,9
198,392,9
919,1853,9
111,1608,9
120,1600,9
150,1877,9
111,1526,9
119,1568,9
423,385,9
923,1870,9
1733,59,9
120,1621,9
136,1556,9
1940,728,9
1830,1782,9
421,397,9
136,1687,9
118,1624,9
202,1951,9
551,562,9
1679,1203,9
121,1882,9
8,1267,9
184,1480,9
369,404,9
1042,58,9
351,380,9
732,1591,9
1964,734,9
1351,1692,9
1964,733,9
216,1648,9
103,1541,9
194,1359,9
152,353,9
204,1832,9
1721,1129,9
147,1761,9
194,1360,9
118,1613,9
122,1533,9
1923,185,9
1187,1877,8
100,1596,8
99,1607,8
105,1532,8
225,1643,8
23,1640,8
422,388,8
100,1527,8
317,694,8
277,387,8
182,1937,8
100,1594,8
107,1396,8
170,1847,8
184,1361,8
1,1446,8
1813,1754,8
138,1747,8
1210,1444,8
127,1626,8
1998,1,8
707,330,8
100,1610,8
1085,761,8
185,1355,8
1082,128,8
297,371,8
106,1397,8
127,1539,8
416,385,8
105,1544,8
112,1737,8
111,1389,8
981,452,8
106,1399,8
112,1878,8
895,22,8
1692,1343,8
154,1617,8
1162,196,8
47,1854,8
114,1668,8
1777,957,8
1003,277,8
220,491,8
154,1585,8
1976,1797,8
99,1609,8
660,223,8
1691,1341,8
773,735,8
140,1568,8
1161,196,8
1010,198,8
130,1611,8
111,1522,8
215,1141,8
138,1774,8
1021,56,8
949,284,8
186,1356,8
1538,1859,8
302,1988,8
128,1770,8
419,384,8
1686,1082,8
52,1986,8
423,409,8
185,1360,8
132,1626,8
420,385,8
478,382,8
102,1588,8
1236,1460,8
101,1696,8
477,788,8
1685,1082,8
184,1355,8
25,1476,8
129,1629,8
1333,1021,8
261,446,8
675,252,8
132,1515,8
1922,184,8
179,1946,8
1684,1080,8
151,1910,8
132,1598,8
719,723,8
1782,1754,8
787,204,8
129,1520,8
291,370,8
214,1644,8
1933,1111,8
54,1909,8
52,1624,8
101,1529,8
1115,194,8
185,1356,8
179,1886,8
111,1626,8
412,382,8
269,1955,8
1943,732,8
1515,467,8
216,1141,8
647,242,8
105,769,8
106,1600,8
261,176,8
666,666,8
133,1635,8
186,1626,8
224,1478,8
43,1518,8
132,1878,8
1653,1287,8
418,388,8
128,1547,8
1862,1151,8
1974,1802,8
1989,83,8
20,499,8
1539,1585,8
1783,1780,8
111,1665,8
1974,1801,8
1004,277,8
1162,191,8
216,1416,8
383,394,8
126,1443,8
1175,1866,8
245,1441,8
1968,1801,8
108,1393,8
1639,1356,8
108,1396,8
109,1632,8
930,1058,8
1043,58,8
205,1548,8
245,1352,8
1507,454,8
430,1677,8
204,1949,8
144,1567,8
147,1583,8
121,1905,8
90,1565,8
1351,1693,8
1968,733,8
118,1603,8
33,1708,8
108,1610,8
1968,379,8
1744,1648,8
353,366,8
1065,44,8
1526,412,8
122,1596,8
1499,459,8
1951,721,8
122,1886,8
957,283,8
93,1592,8
957,284,8
957,285,8
122,1866,8
1100,1613,8
1997,27,8
122,1856,8
208,508,8
1509,457,8
193,373,8
345,389,8
1890,203,8
346,389,8
122,1708,8
1200,1452,8
207,1480,8
1963,733,8
348,385,8
1500,461,8
1753,1994,8
1823,1789,8
245,1346,8
108,1618,8
13,1475,8
119,1574,8
119,1530,8
1936,719,8
161,23,8
119,1557,8
109,1528,8
119,1567,8
120,1603,8
119,1570,8
120,1598,8
120,1593,8
432,1678,8
1505,454,8
1503,464,8
1163,195,8
200,1140,8
1634,1353,8
86,1610,8
1504,459,8
120,1516,8
1053,58,8
1504,467,8
120,1502,8
562,1271,8
1197,307,8
1157,194,8
1829,1951,8
1967,1800,8
88,1570,8
118,1867,8
366,385,8
1950,9,8
970,466,8
365,397,8
196,487,8
89,121,8
1158,194,8
80,9,8
1045,58,8
162,1908,8
1502,464,8
1965,733,8
121,1591,8
80,1357,8
121,1566,8
1046,57,8
145,1619,8
1047,58,8
1727,1991,8
1967,733,8
1503,457,8
1103,17,8
120,1876,8
178,377,8
1715,1141,8
143,1634,8
107,1540,8
125,1766,8
155,1621,8
512,478,8
17,1986,8
1935,732,8
116,1517,8
125,1593,8
250,686,8
125,1513,8
125,1443,8
27,491,8
189,1371,8
125,842,8
1850,590,8
107,1568,8
1699,1341,8
148,1523,8
1767,1540,8
110,1542,8
124,1896,8
624,554,8
209,1638,8
386,391,8
1203,134,8
124,1764,8
634,902,8
1076,125,8
0,1531,8
1852,1789,8
98,1656,8
98,1597,8
98,1593,8
98,1565,8
115,1537,8
115,1543,8
212,510,8
225,1674,8
386,398,8
1972,1559,8
1237,555,8
115,1606,8
388,399,8
801,1862,8
634,477,8
115,1639,8
1984,1705,8
1132,1297,8
250,1969,8
209,1586,8
220,1537,8
110,1392,8
116,1593,8
190,1653,8
1498,458,8
123,1767,8
249,1678,8
123,1765,8
1139,1549,8
1185,161,8
378,385,8
1969,1799,8
124,1541,8
94,1601,8
123,1882,8
36,1623,8
116,1639,8
1969,1802,8
123,1577,8
94,1569,8
123,1629,8
1180,1437,8
1793,1980,8
124,1627,8
156,1568,8
249,1443,7
136,1536,7
271,1954,7
251,1941,7
143,1590,7
1211,1977,7
110,1391,7
1936,720,7
1657,1253,7
271,386,7
430,1699,7
136,1686,7
109,1545,7
110,1591,7
425,381,7
1002,1658,7
1659,1254,7
702,1354,7
146,1593,7
109,1391,7
725,116,7
725,115,7
107,1400,7
1165,828,7
725,715,7
718,725,7
1798,1754,7
1163,193,7
423,379,7
740,799,7
248,724,7
725,728,7
141,1562,7
110,1595,7
1646,1341,7
435,1677,7
110,1631,7
1644,1342,7
106,1400,7
725,733,7
1937,1553,7
106,1529,7
1885,1903,7
139,1586,7
1939,715,7
1653,1744,7
439,1691,7
1293,5,7
108,1601,7
144,1527,7
732,738,7
106,1590,7
733,757,7
247,1441,7
258,1648,7
1213,1432,7
1247,1972,7
728,578,7
1800,1782,7
108,1395,7
1800,1794,7
1652,1969,7
107,1587,7
109,1600,7
110,1627,7
44,644,7
267,1951,7
1889,1912,7
110,1443,7
999,999,7
145,1616,7
106,1608,7
1891,1491,7
1246,1972,7
1655,1255,7
141,1596,7
1939,721,7
1939,720,7
711,443,7
32,1766,7
701,1020,7
142,1570,7
107,1443,7
440,1105,7
1648,1290,7
426,392,7
250,687,7
119,1888,7
1801,1986,7
118,1509,7
378,334,7
1709,456,7
342,386,7
377,369,7
376,407,7
1035,64,7
343,1190,7
122,1931,7
93,1890,7
1712,1137,7
1820,1939,7
122,1876,7
122,1860,7
1969,734,7
117,1585,7
117,1597,7
117,1610,7
374,399,7
1821,1938,7
348,392,7
122,1594,7
1823,1944,7
118,1495,7
1429,1021,7
123,1620,7
378,363,7
326,362,7
125,1623,7
1073,166,7
513,472,7
631,223,7
380,323,7
125,1527,7
628,903,7
1698,1341,7
627,671,7
125,840,7
1699,1335,7
123,1633,7
95,1888,7
69,69,7
116,1576,7
95,1572,7
124,1625,7
124,1526,7
1970,1710,7
1970,1699,7
1202,134,7
94,1664,7
1968,1803,7
1968,1797,7
511,1983,7
91,1603,7
121,1577,7
119,1514,7
577,79,7
1418,0,7
80,1901,7
121,1548,7
1965,722,7
120,1767,7
1966,1989,7
1104,14,7
119,1551,7
82,1783,7
120,1580,7
120,1554,7
566,1298,7
119,1613,7
120,1539,7
120,1532,7
120,1522,7
84,1443,7
1966,735,7
361,393,7
1827,1932,7
121,1587,7
365,343,7
1044,1619,7
582,1741,7
544,698,7
118,1535,7
369,532,7
118,1571,7
584,325,7
122,383,7
1199,1472,7
369,397,7
118,1584,7
351,405,7
1721,1139,7
354,569,7
121,1931,7
1721,1144,7
352,379,7
118,1612,7
1420,333,7
1402,1548,7
121,1865,7
1059,755,7
121,1767,7
555,699,7
381,377,7
1025,744,7
422,385,7
129,1675,7
1979,95,7
420,375,7
132,1601,7
132,1581,7
132,1451,7
104,663,7
112,1387,7
131,1577,7
419,381,7
103,1635,7
103,1608,7
103,1529,7
1679,1251,7
112,1534,7
112,1553,7
103,1443,7
130,1548,7
414,387,7
1081,558,7
1682,1081,7
102,1675,7
298,34,7
1862,1431,7
132,1624,7
51,1794,7
688,496,7
1940,727,7
1787,1540,7
1662,1275,7
1371,1693,7
105,1601,7
134,1518,7
276,1642,7
277,159,7
111,1583,7
105,1391,7
134,418,7
1876,355,7
421,367,7
105,1390,7
694,527,7
111,1595,7
1876,354,7
133,1766,7
421,383,7
421,381,7
690,333,7
111,1640,7
133,1545,7
1975,1804,7
1808,1776,7
1770,837,7
1862,145,7
1023,744,7
1973,732,7
1853,590,7
637,480,7
636,536,7
126,1515,7
636,480,7
99,1443,7
115,981,7
1952,733,7
392,391,7
98,1566,7
1113,189,7
115,1593,7
1024,744,7
634,507,7
1851,1609,7
115,1630,7
1437,1414,7
1851,1608,7
1383,1935,7
125,1896,7
1695,1327,7
1338,1998,7
1023,57,7
640,511,7
128,1533,7
113,1517,7
129,1625,7
129,1623,7
1189,1466,7
477,618,7
1685,1081,7
128,1606,7
650,1861,7
128,1598,7
305,347,7
101,1567,7
1692,1205,7
128,1514,7
101,1534,7
1974,1704,7
480,439,7
127,1627,7
100,1599,7
127,1625,7
127,1559,7
127,1529,7
99,1858,7
127,1606,7
1924,185,7
1490,720,7
1223,526,7
1217,205,7
153,1589,7
13,155,7
791,1868,7
184,1359,7
184,1362,7
193,1646,7
189,1443,7
820,1672,7
196,1640,7
214,1512,7
2,1443,7
1160,182,7
1896,138,7
147,1564,7
147,1588,7
1996,4,7
24,1503,7
1506,461,7
207,512,7
1999,1,7
158,1472,7
183,1358,7
1925,185,7
979,466,7
1921,123,7
206,1609,7
183,789,7
1932,732,7
215,1138,7
155,1610,7
166,1036,7
158,1566,7
2,1,7
183,1443,7
214,1985,7
1999,31,7
198,1498,7
1898,820,7
11,216,7
1916,24,7
1543,1986,7
28,1656,7
159,286,7
27,1550,7
187,1443,7
1898,139,7
1159,1169,7
189,376,7
154,1614,7
951,283,7
1540,1873,7
167,1037,7
1159,1170,7
749,778,7
1541,451,7
799,26,7
212,1570,7
26,1560,7
212,1948,7
194,1671,7
1160,199,7
188,1651,7
1541,1873,7
189,377,7
1308,1162,7
212,1497,7
186,1519,7
227,1043,7
5,326,7
156,1596,7
977,467,7
195,1958,7
800,600,7
155,333,7
799,1863,7
229,1639,7
1162,193,7
1308,1123,7
996,1226,7
796,599,7
799,1862,7
1310,1157,7
187,1355,7
1935,722,7
1595,600,7
1161,191,7
26,1649,7
919,1862,7
1501,1126,7
156,1566,7
146,1895,7
160,1891,7
201,1627,7
6,965,7
1509,460,7
149,1897,7
1487,447,7
161,286,7
1997,25,7
1552,452,7
201,52,7
0,1442,7
210,1493,7
6,328,7
6,327,7
1307,1335,7
200,1650,7
1309,1131,7
148,1610,7
149,1893,7
175,217,7
934,1731,7
934,1058,7
834,1044,7
1924,178,7
151,1566,7
209,1477,7
1523,1877,7
1216,1431,7
148,1590,7
1899,1494,7
209,1504,7
209,1546,7
12,1447,7
1226,1460,7
0,1122,7
22,1474,7
1526,411,7
151,1779,7
0,1488,7
156,1587,7
234,1688,7
924,1856,7
165,1901,7
1927,1758,7
190,1355,7
180,1443,7
14,1443,7
1896,136,7
159,835,7
199,1532,7
16,1473,7
152,1566,7
18,97,7
966,191,7
14,1573,7
1994,5,7
824,167,7
995,1225,7
180,1896,7
0,1652,7
152,354,7
156,1589,7
159,1449,7
179,1478,7
1522,1876,7
774,783,7
219,1501,7
1487,1878,7
774,900,7
149,1565,7
123,1611,6
123,1747,6
124,1542,6
123,1885,6
1429,1020,6
610,1425,6
1159,1175,6
16,1958,6
123,1722,6
1430,1022,6
1498,453,6
124,1442,6
123,1782,6
1430,1024,6
333,328,6
16,1480,6
617,731,6
123,1628,6
123,1720,6
1844,583,6
1843,1959,6
333,1543,6
977,469,6
1241,362,6
1633,1601,6
820,879,6
123,1601,6
77,1884,6
203,1561,6
121,1857,6
1573,295,6
827,1714,6
121,1871,6
204,1552,6
1722,118,6
77,1601,6
585,66,6
1501,453,6
582,1547,6
825,167,6
1947,1709,6
205,1954,6
351,391,6
351,389,6
121,1855,6
1723,118,6
121,1765,6
121,1722,6
121,1570,6
121,1575,6
202,1525,6
121,1594,6
202,1950,6
121,1613,6
121,1618,6
1910,1800,6
1199,134,6
1199,161,6
160,286,6
1967,1799,6
1967,1801,6
13,1612,6
121,1686,6
1421,333,6
76,1520,6
1034,241,6
976,472,6
1499,461,6
595,554,6
15,1981,6
1969,736,6
345,372,6
345,283,6
208,1586,6
1711,1982,6
350,399,6
1428,1,6
1499,11,6
72,1443,6
1223,1231,6
1969,1796,6
123,1527,6
815,858,6
122,1807,6
122,1770,6
74,1510,6
122,1747,6
206,1508,6
75,1532,6
122,1555,6
122,1558,6
587,1159,6
1041,56,6
206,1647,6
588,769,6
158,1567,6
1040,78,6
122,1623,6
122,1688,6
122,1699,6
207,1527,6
821,879,6
1848,183,6
1851,1600,6
124,1610,6
124,1622,6
1683,1080,6
298,375,6
152,1614,6
298,14,6
152,1590,6
152,1576,6
1449,726,6
1488,508,6
662,475,6
216,1573,6
1680,1082,6
216,1607,6
781,1495,6
1220,192,6
781,888,6
297,373,6
663,1172,6
1490,508,6
129,1831,6
300,240,6
129,840,6
650,682,6
153,1583,6
128,1630,6
214,1665,6
128,1799,6
653,8,6
1116,203,6
1685,1238,6
1975,1799,6
1685,1083,6
20,1960,6
301,373,6
1447,31,6
789,641,6
1684,1082,6
788,660,6
130,1622,6
297,372,6
130,1625,6
151,1600,6
53,1909,6
1453,1635,6
1978,1715,6
22,1513,6
678,1272,6
52,1985,6
22,1988,6
132,1707,6
131,1782,6
1251,335,6
132,1879,6
1119,180,6
133,344,6
151,1595,6
1012,191,6
218,1542,6
1868,1881,6
1941,732,6
780,888,6
131,1529,6
296,372,6
296,371,6
1679,253,6
295,372,6
1678,1082,6
1678,1081,6
667,1201,6
131,1532,6
1978,111,6
1451,1559,6
131,1548,6
131,1549,6
131,1570,6
291,369,6
131,1623,6
1016,1374,6
153,1609,6
649,1219,6
649,867,6
18,379,6
1341,524,6
125,1619,6
631,477,6
324,291,6
125,1757,6
324,284,6
155,1606,6
1203,161,6
125,1606,6
634,240,6
1590,600,6
211,1462,6
211,1510,6
634,511,6
1222,551,6
800,1861,6
631,232,6
1851,20,6
635,514,6
1850,1453,6
124,1623,6
1992,1705,6
17,445,6
978,470,6
978,472,6
627,1446,6
210,505,6
1112,192,6
210,1495,6
125,1453,6
210,510,6
210,525,6
67,1889,6
125,1558,6
67,1784,6
1850,1921,6
212,1416,6
1024,57,6
1974,1799,6
310,1985,6
1855,752,6
213,1957,6
19,1651,6
311,361,6
311,349,6
1902,1898,6
310,1986,6
1492,460,6
1255,328,6
1492,455,6
20,122,6
1689,277,6
1442,295,6
1020,57,6
1858,166,6
128,1525,6
1114,192,6
213,1494,6
1694,1343,6
1160,828,6
1944,732,6
1160,197,6
637,1,6
