x_coordinate,y_coordinate,0
249,132,10
560,1304,10
1839,1772,10
1524,1852,10
648,243,10
1023,745,10
633,514,10
167,1037,10
205,1064,10
618,502,10
1898,1493,10
947,1986,10
415,1688,10
1488,506,10
1807,1817,10
1807,1818,10
449,550,10
633,519,10
1745,1648,10
1651,254,10
1032,591,10
1957,1830,10
559,1312,10
1451,1557,10
249,1678,10
1889,1479,10
290,1377,10
1659,1268,10
214,739,10
1937,1553,10
214,520,10
421,378,10
633,520,10
1247,1312,10
1532,1312,10
1008,647,10
1084,767,10
1372,1660,10
1061,756,10
971,639,10
919,1853,10
100,890,10
208,502,10
1058,757,10
1892,697,10
592,477,10
931,1852,10
161,23,10
299,371,10
1652,1871,10
1851,1790,10
1949,1816,10
1955,1676,10
1087,1658,10
1173,1518,10
765,437,10
1643,1121,10
1428,1625,10
1987,103,10
1676,964,10
1482,1581,10
299,372,10
660,1708,10
194,489,10
1646,1346,10
661,1708,10
1773,1459,10
1717,930,10
1851,594,10
1478,505,10
118,1597,10
1644,1341,10
380,323,10
210,511,10
186,948,10
1256,940,10
1955,1817,10
1932,96,10
981,505,10
1487,504,10
559,1306,9
224,487,9
661,1207,9
1879,1811,9
733,1586,9
621,1425,9
1229,642,9
541,1013,9
733,673,9
559,1305,9
621,1208,9
1571,871,9
1671,1936,9
166,1078,9
286,482,9
211,389,9
953,658,9
661,1213,9
666,1200,9
17,123,9
1747,983,9
1747,984,9
623,443,9
414,1691,9
1898,1782,9
1983,97,9
349,1758,9
668,1189,9
652,1229,9
730,1587,9
922,1904,9
735,1465,9
1694,1343,9
1658,1277,9
1931,97,9
1708,1006,9
921,278,9
348,1757,9
561,1311,9
732,1582,9
332,664,9
46,462,9
1182,1511,9
1376,83,9
1855,360,9
1486,504,9
18,123,9
954,657,9
560,1311,9
1940,94,9
306,694,9
774,738,9
1059,754,9
578,477,9
1246,557,9
1009,647,9
427,1034,9
1669,1244,9
1531,1312,9
1058,754,9
1341,1459,9
1343,660,9
181,895,9
615,1411,9
710,1227,9
1841,361,9
1498,332,9
464,977,9
1956,1818,9
260,445,9
1954,1815,9
464,975,9
724,516,9
462,976,9
1390,1587,9
1403,1350,9
1866,1930,9
1953,1817,9
1733,1805,9
341,454,9
2,2,9
893,1831,9
111,1597,9
984,199,9
1120,1882,9
113,1597,9
113,74,9
633,510,9
1042,57,9
967,203,9
469,919,9
617,502,9
966,640,9
1649,1341,9
1344,660,9
609,477,9
871,803,9
1842,361,9
1431,1653,9
1621,228,9
1835,555,9
1767,1541,9
597,477,9
1802,1818,9
461,1703,8
1316,1687,8
733,675,8
1188,1876,8
1729,943,8
1250,445,8
1482,1580,8
1799,1818,8
1387,1529,8
1990,1821,8
723,719,8
1907,404,8
1703,1343,8
1653,1666,8
662,227,8
662,222,8
1792,1812,8
1801,1817,8
661,1222,8
216,510,8
663,1235,8
537,471,8
1250,446,8
1582,1498,8
1788,1411,8
1637,1204,8
560,1312,8
560,1313,8
1199,307,8
1645,1341,8
21,1984,8
762,491,8
397,261,8
386,1724,8
833,1043,8
1132,124,8
1663,153,8
714,1497,8
1194,1282,8
1925,1770,8
1848,1011,8
865,816,8
1649,1262,8
389,1507,8
1344,661,8
1846,1786,8
558,1310,8
558,1311,8
559,618,8
1692,1343,8
1794,1817,8
1650,1703,8
611,445,8
1246,558,8
1956,1816,8
121,1597,8
1082,767,8
1866,1924,8
2,3,8
1866,1925,8
346,1753,8
708,1368,8
931,638,8
768,1511,8
1188,1281,8
180,470,8
740,201,8
1239,1995,8
415,370,8
1646,1341,8
1411,45,8
1699,1335,8
137,1597,8
628,250,8
432,1513,8
155,115,8
398,371,8
1882,1819,8
1250,426,8
330,505,8
209,508,8
682,1275,8
685,1019,8
1622,1356,8
1370,1685,8
1897,1491,8
562,1434,8
1405,1570,8
970,1730,8
1862,1600,8
1713,898,8
1061,757,8
725,731,8
420,1009,8
1708,1008,8
952,645,8
420,1008,8
561,1445,8
1021,56,8
914,658,8
1025,744,8
1249,445,8
1529,1542,8
632,439,8
1624,1356,8
1422,1206,8
623,1417,8
1547,1228,8
214,1981,8
1371,1062,8
1038,1403,8
422,254,8
168,1464,8
1940,1600,8
633,513,8
962,648,8
360,564,8
568,1280,8
966,648,8
1808,1821,8
1619,228,8
694,1231,8
1620,228,8
1986,100,8
359,565,8
79,519,8
899,1836,8
1962,1772,8
329,169,8
727,497,8
249,1465,8
275,1461,8
196,490,8
1708,1009,8
419,1702,8
208,510,8
1588,199,8
1384,1528,8
702,510,8
634,516,8
1186,1429,8
1122,1498,8
634,517,8
1960,1779,8
980,215,8
219,488,8
1113,180,8
532,1397,8
980,664,8
1746,1787,8
174,493,8
279,1079,8
1656,1253,8
1923,1602,8
371,403,8
1666,1238,8
1716,997,8
939,655,8
161,24,8
209,503,8
788,643,8
195,488,8
754,1542,8
780,888,8
524,435,8
1945,1827,8
1960,1835,8
117,1597,8
977,221,8
1906,1641,8
561,1309,8
1367,1658,8
401,1491,8
268,1234,8
47,711,8
1232,1545,8
1326,636,7
11,216,7
569,1116,7
616,500,7
1834,1013,7
906,664,7
1833,1181,7
561,1305,7
322,673,7
585,477,7
214,506,7
562,1304,7
1517,632,7
1680,252,7
1343,661,7
314,1592,7
1988,759,7
217,489,7
580,477,7
587,477,7
217,487,7
1504,458,7
598,937,7
1331,1981,7
561,1308,7
217,486,7
1986,103,7
1338,659,7
1831,1240,7
599,477,7
1413,43,7
341,455,7
999,573,7
1643,1342,7
1782,1136,7
456,1684,7
179,469,7
1277,330,7
1782,1757,7
998,1405,7
999,633,7
1649,1289,7
381,1694,7
1955,1809,7
1955,1816,7
1663,1253,7
1647,1345,7
449,993,7
385,1724,7
1642,604,7
1952,1810,7
1800,1823,7
1951,1810,7
1628,1255,7
978,118,7
1948,1544,7
1666,1239,7
1802,1820,7
981,660,7
1802,1816,7
982,668,7
982,669,7
1634,1344,7
984,667,7
1801,1360,7
985,663,7
465,976,7
464,1102,7
1783,1754,7
390,1498,7
1085,768,7
1967,1986,7
423,921,7
1790,1815,7
1022,745,7
1036,670,7
419,377,7
419,370,7
1789,1408,7
418,381,7
390,1507,7
1658,1266,7
416,1686,7
1788,1410,7
1788,1409,7
412,285,7
1787,1541,7
1657,1267,7
1016,1502,7
1791,1811,7
1791,1816,7
1960,1778,7
1795,1361,7
1957,1820,7
1957,1840,7
1270,1526,7
1006,1984,7
1958,1810,7
1661,1926,7
1784,1813,7
1045,57,7
1661,1261,7
1651,253,7
1652,239,7
399,1299,7
432,297,7
1960,1776,7
480,450,7
1668,616,7
1945,745,7
17,132,7
1932,97,7
533,1397,7
940,181,7
941,643,7
1675,964,7
350,510,7
162,23,7
1309,1903,7
204,506,7
1811,1817,7
351,1696,7
1935,93,7
520,1831,7
1810,1817,7
353,1588,7
952,643,7
209,511,7
938,106,7
937,645,7
937,636,7
212,506,7
212,504,7
921,1904,7
923,645,7
923,648,7
1926,1116,7
553,600,7
1082,768,7
551,1735,7
155,114,7
541,1030,7
347,1435,7
51,654,7
539,474,7
1982,85,7
354,569,7
1674,187,7
1809,1828,7
205,506,7
1806,1820,7
1806,1817,7
1806,1806,7
969,655,7
969,657,7
1062,757,7
1622,1235,7
1062,755,7
970,660,7
970,1040,7
1623,1205,7
971,1043,7
1805,1807,7
1668,1249,7
1668,1244,7
968,636,7
1229,1517,7
207,501,7
965,643,7
513,1397,7
1937,1552,7
956,655,7
166,1034,7
1610,237,7
166,1059,7
958,630,7
167,1080,7
961,654,7
1777,1549,7
360,563,7
503,558,7
864,816,7
168,1467,7
1807,1819,7
1940,402,7
1657,1382,7
1453,1650,7
726,497,7
1101,1351,7
679,589,7
1862,1594,7
630,512,7
834,1046,7
717,1488,7
1405,1569,7
644,1061,7
854,759,7
745,1468,7
270,385,7
1498,331,7
129,1215,7
697,744,7
1856,1819,7
1408,1925,7
299,2,7
248,1464,7
833,1045,7
1722,1057,7
741,198,7
701,1020,7
1866,1929,7
1718,1173,7
1866,1933,7
1350,697,7
809,878,7
732,1477,7
117,1772,7
1391,1527,7
1409,1570,7
1898,1494,7
779,1040,7
1708,953,7
1469,1394,7
1751,1793,7
271,1617,7
719,716,7
1876,1802,7
1453,1558,7
1407,1600,7
684,1019,7
684,1020,7
1371,670,7
635,517,7
635,515,7
1844,576,7
717,721,7
1709,1347,7
1117,1449,7
0,1465,7
688,1980,7
257,684,7
1372,1694,7
634,511,7
1991,97,7
106,768,7
222,609,7
633,509,7
1377,1532,7
1868,1007,7
745,1466,7
242,130,7
632,507,7
1857,1807,7
72,514,7
1861,1599,7
1355,1687,7
1846,1013,7
729,673,7
1397,686,7
1497,946,7
1494,464,7
1906,407,7
1486,506,7
1859,1755,7
101,890,7
1893,1752,7
1738,944,7
1736,1991,7
1716,930,7
282,1568,7
862,1596,7
734,741,7
1865,1808,7
658,1216,7
666,666,7
704,1229,7
1892,1093,7
720,1486,7
703,440,7
1385,1527,7
735,1589,7
1839,1800,7
228,14,7
663,1207,7
708,728,7
776,1972,7
774,783,7
657,1211,7
1717,1174,7
220,1051,7
1880,1788,7
735,741,7
624,444,7
284,1084,7
226,14,7
301,374,7
721,734,7
1430,1653,7
1852,1592,7
1389,1528,7
253,705,7
702,509,7
1855,590,7
1410,46,7
1989,83,7
1900,1812,7
247,772,7
1717,1095,7
248,129,7
1458,1674,6
18,130,6
207,515,6
1005,646,6
953,644,6
1980,76,6
349,116,6
1980,78,6
935,648,6
538,473,6
116,1438,6
1809,1829,6
1956,1826,6
958,632,6
166,1081,6
1223,526,6
714,1498,6
715,1229,6
1793,1817,6
1222,786,6
1396,1733,6
1649,1342,6
166,1030,6
1651,1871,6
1708,1030,6
1481,1394,6
1937,1781,6
1708,1029,6
355,1447,6
1651,930,6
955,638,6
1735,961,6
18,142,6
183,945,6
1004,1883,6
1371,1658,6
1734,69,6
954,959,6
183,950,6
1897,1490,6
1067,1996,6
715,1494,6
1370,1696,6
391,1507,6
165,1039,6
1589,598,6
679,588,6
1225,1550,6
714,1496,6
1899,1491,6
164,1040,6
242,1678,6
754,1541,6
948,959,6
1746,983,6
1734,961,6
754,1540,6
350,95,6
1601,283,6
1675,187,6
1810,1827,6
394,454,6
718,1407,6
1186,1282,6
1812,1830,6
1811,1826,6
719,436,6
198,392,6
719,437,6
1651,251,6
1593,169,6
1812,1827,6
530,1397,6
672,1184,6
1708,1010,6
755,1546,6
664,224,6
1935,971,6
1246,560,6
818,768,6
165,1035,6
1,429,6
1369,1692,6
664,241,6
1957,1821,6
1369,363,6
120,964,6
1584,213,6
952,639,6
952,635,6
1650,250,6
664,1284,6
1899,1492,6
666,1230,6
950,641,6
666,1234,6
1368,1689,6
440,1105,6
1708,1012,6
719,1445,6
253,132,6
667,1707,6
1187,1429,6
392,1478,6
392,1501,6
1651,928,6
1810,1829,6
1481,1393,6
1956,1823,6
241,520,6
1052,500,6
1866,1927,6
1947,1817,6
1628,1243,6
201,877,6
379,1259,6
22,7,6
1718,1020,6
1643,1344,6
369,532,6
1389,1697,6
979,118,6
369,1187,6
1866,1923,6
979,221,6
702,508,6
1780,1755,6
1644,1346,6
172,594,6
709,1212,6
1862,1899,6
81,258,6
81,259,6
1805,1806,6
22,807,6
204,507,6
1277,322,6
1894,1809,6
972,1042,6
975,214,6
699,590,6
1291,381,6
1625,240,6
1645,1344,6
1863,1601,6
1997,170,6
1804,1817,6
979,663,6
1384,1533,6
0,2,6
983,668,6
704,509,6
461,1679,6
989,245,6
773,738,6
1865,1907,6
988,664,6
1892,1095,6
1388,1533,6
1633,1345,6
1801,1818,6
467,304,6
1388,1529,6
985,213,6
466,1086,6
1387,1630,6
706,510,6
982,483,6
461,1676,6
1780,1809,6
472,991,6
1864,1592,6
203,505,6
265,1234,6
1238,998,6
992,247,6
980,663,6
1122,1882,6
37,1985,6
703,510,6
991,691,6
1666,1240,6
981,467,6
460,937,6
1799,1817,6
989,658,6
981,668,6
1805,1808,6
766,437,6
180,925,6
1436,1654,6
384,395,6
168,1035,6
963,215,6
1670,1115,6
963,499,6
273,182,6
721,674,6
500,558,6
502,558,6
384,323,6
999,999,6
1807,1820,6
383,1832,6
1452,1634,6
1742,1805,6
19,123,6
1454,1539,6
1,1464,6
1868,1136,6
1979,1757,6
167,1034,6
359,563,6
689,567,6
1808,1828,6
386,405,6
961,500,6
961,503,6
1709,1279,6
1373,649,6
448,1271,6
1395,1146,6
448,1277,6
1613,1313,6
1228,1274,6
1394,1543,6
962,503,6
1941,1822,6
999,661,6
1954,1758,6
364,500,6
1862,171,6
785,1595,6
1240,1280,6
1392,1531,6
970,647,6
364,380,6
970,653,6
170,1037,6
363,1692,6
970,1034,6
1740,946,6
1740,945,6
1623,1355,6
971,631,6
1668,1928,6
1128,1492,6
451,1218,6
969,1041,6
272,958,6
169,1037,6
233,1412,6
1241,1535,6
1619,229,6
1670,394,6
3,1464,6
1619,1237,6
1167,538,6
1861,1829,6
271,1234,6
113,156,6
711,1364,6
1180,901,6
1621,229,6
1129,1492,6
1806,1814,6
710,1518,6
1793,1816,6
986,481,6
933,1980,6
579,477,6
1906,1472,6
326,1030,6
215,609,6
1843,361,6
143,1597,6
1827,62,6
60,487,6
577,477,6
408,375,6
1963,1805,6
1022,744,6
576,477,6
1022,56,6
572,1817,6
1543,1986,6
1921,1780,6
583,477,6
584,477,6
633,511,6
1498,333,6
1521,1870,6
140,1048,6
417,1685,6
140,1071,6
1409,47,6
1755,649,6
741,1476,6
1523,1355,6
142,1597,6
1906,1766,6
1917,1654,6
142,115,6
142,123,6
631,513,6
215,1106,6
586,477,6
569,456,6
1544,1873,6
338,677,6
634,518,6
561,1448,6
71,8,6
634,213,6
561,1313,6
1962,1816,6
634,509,6
1753,901,6
1905,405,6
1790,1788,6
635,283,6
213,520,6
1845,577,6
635,469,6
421,383,6
1104,941,6
635,509,6
744,1027,6
421,379,6
633,515,6
58,368,6
413,1702,6
633,516,6
567,1277,6
1823,293,6
633,517,6
1578,402,6
908,515,6
420,1041,6
562,1306,6
421,254,6
563,534,6
421,377,6
633,925,6
214,466,6
0,1382,6
562,1311,6
1520,1870,6
248,1465,6
1340,659,6
624,448,6
414,1690,6
616,503,6
1096,1505,6
1908,1454,6
309,1224,6
1096,1355,6
1507,642,6
412,1040,6
1347,660,6
218,488,6
135,1621,6
1840,369,6
414,1703,6
412,372,6
415,1686,6
1095,1504,6
1347,657,6
1347,661,6
1340,661,6
622,1236,6
737,719,6
865,810,6
1988,760,6
1909,406,6
622,437,6
219,505,6
1504,449,6
1504,459,6
134,1622,6
619,500,6
619,435,6
1505,449,6
1787,1408,6
624,443,6
618,499,6
1988,98,6
194,488,6
861,1591,6
415,1692,6
1350,1606,6
628,456,6
1499,292,6
417,381,6
1342,668,6
417,474,6
1658,1264,6
603,477,6
1764,74,6
0,429,6
417,476,6
601,255,6
1207,1444,6
1696,1120,6
629,461,6
1831,1482,6
630,453,6
628,446,6
192,357,6
607,1417,6
627,1232,6
1345,661,6
1908,404,6
1879,1654,6
610,1425,6
412,284,6
69,69,6
69,295,6
69,420,6
732,1963,6
608,1426,6
1658,876,6
1763,73,6
411,1692,6
1343,659,6
1696,1104,6
635,511,6
420,367,6
644,245,6
1928,970,6
1107,1503,6
1984,98,6
1653,253,6
919,1848,6
919,1843,6
123,1597,6
553,1755,6
1791,789,6
90,575,6
541,1022,6
1851,572,6
342,392,6
1726,929,6
342,276,6
1247,381,6
1483,1104,6
558,1313,6
724,674,6
209,1983,6
558,1434,6
1654,1253,6
1568,1994,6
639,932,6
556,448,6
1484,506,6
656,1606,6
1016,748,6
1902,1823,6
286,1083,6
1819,250,6
834,1044,6
1322,1986,6
555,1281,6
922,656,6
1960,1780,6
554,1045,6
1404,1350,6
655,1647,6
424,1063,6
543,636,6
428,1689,6
430,371,6
1016,752,6
1262,117,6
1960,1777,6
401,1505,6
102,561,6
723,1961,6
1248,446,6
649,247,6
1354,1688,6
425,1738,6
422,375,6
1214,1513,6
197,525,6
1725,274,6
650,1050,6
1733,961,6
650,467,6
636,508,6
636,477,6
1248,447,6
1679,1667,6
559,1316,6
14,447,6
1426,1628,6
427,374,6
0,1,6
1488,505,6
1267,953,6
122,1597,6
636,223,6
1873,1715,6
1846,1244,6
345,1645,6
212,510,6
1015,751,6
1484,1583,6
1354,636,6
726,730,6
637,1262,6
250,682,6
338,1776,6
1653,1291,5
722,1514,5
1252,1979,5
1653,1663,5
723,726,5
741,200,5
1269,1526,5
1277,1852,5
416,1685,5
719,1441,5
27,583,5
1008,1244,5
734,435,5
1643,1692,5
416,922,5
1643,1551,5
416,1682,5
1867,1136,5
1788,1415,5
753,1540,5
1007,1984,5
753,1539,5
1959,420,5
750,1182,5
1788,1417,5
1406,1568,5
740,200,5
1653,251,5
1011,162,5
433,1689,5
1639,1352,5
1429,1628,5
430,1684,5
193,677,5
1959,1805,5
1959,1810,5
102,562,5
987,657,5
1800,1816,5
1439,1657,5
414,922,5
1887,1782,5
1429,1625,5
1652,1265,5
736,1469,5
771,752,5
736,1501,5
707,337,5
986,637,5
1429,1004,5
1881,1872,5
1251,1238,5
414,1687,5
740,198,5
465,977,5
102,305,5
1389,1523,5
1400,1584,5
415,380,5
185,14,5
734,514,5
1643,276,5
30,448,5
458,366,5
1953,438,5
1882,1872,5
1653,254,5
1866,1922,5
414,1692,5
35,429,5
460,378,5
735,464,5
430,1233,5
1401,1743,5
460,1699,5
1429,1653,5
1268,1522,5
1651,1870,5
1645,1342,5
1262,1846,5
427,1197,5
1796,1979,5
744,727,5
448,1276,5
1258,1841,5
1796,1817,5
1648,261,5
420,377,5
717,569,5
1876,1849,5
713,280,5
1795,1233,5
449,1225,5
1397,1546,5
420,69,5
1422,1617,5
1957,1829,5
1257,1921,5
422,1035,5
1647,1125,5
728,1587,5
1955,1819,5
419,1062,5
104,304,5
104,1597,5
716,728,5
423,407,5
1424,690,5
1655,605,5
727,435,5
715,701,5
443,1688,5
1271,104,5
1271,956,5
744,1469,5
445,1052,5
744,1466,5
714,1629,5
1962,1820,5
726,728,5
1648,1341,5
714,1397,5
105,769,5
1890,1781,5
442,1687,5
447,1266,5
442,1474,5
1397,687,5
727,569,5
447,1273,5
1432,781,5
729,413,5
1277,331,5
766,436,5
1409,38,5
1419,1656,5
1392,306,5
1426,691,5
1797,1815,5
1656,1266,5
1656,1268,5
1433,1656,5
1646,1142,5
996,249,5
1015,752,5
1392,1530,5
1888,1807,5
1015,749,5
766,519,5
1958,1817,5
1255,1039,5
1263,1823,5
1878,1782,5
741,730,5
1651,230,5
995,635,5
418,474,5
754,1543,5
1425,691,5
451,366,5
729,568,5
742,735,5
712,440,5
729,734,5
440,1103,5
1420,1657,5
1408,1569,5
1016,751,5
85,401,5
729,1959,5
742,201,5
1964,378,5
725,729,5
1399,38,5
418,1107,5
710,1246,5
710,1218,5
181,585,5
86,1983,5
418,920,5
1654,1258,5
754,1544,5
1503,449,5
1455,1556,5
986,569,5
1847,349,5
920,632,5
55,652,5
1555,1674,5
921,1870,5
646,1061,5
921,1907,5
1819,1776,5
1848,1012,5
555,699,5
833,1042,5
1488,760,5
54,275,5
1818,1827,5
923,1867,5
1818,1775,5
924,1856,5
832,1044,5
123,1467,5
649,243,5
154,1647,5
551,1737,5
1356,1373,5
1493,719,5
562,1435,5
919,646,5
1844,971,5
633,1205,5
1821,1800,5
150,1058,5
634,478,5
849,488,5
1923,1601,5
634,531,5
1552,1987,5
1845,584,5
1354,432,5
1845,1013,5
635,525,5
1820,1775,5
559,1314,5
636,513,5
1494,945,5
1494,463,5
1924,1799,5
558,1316,5
72,517,5
925,644,5
550,1746,5
649,960,5
1817,1814,5
541,1012,5
121,963,5
1815,1074,5
1576,877,5
1482,1579,5
661,240,5
541,476,5
540,1481,5
1852,592,5
120,1761,5
538,472,5
662,1212,5
50,1088,5
662,1288,5
936,654,5
160,25,5
537,473,5
537,470,5
50,378,5
160,1036,5
1852,1803,5
1359,1995,5
932,643,5
74,1250,5
1569,617,5
1487,505,5
926,630,5
926,647,5
549,1448,5
829,892,5
549,450,5
548,1045,5
156,116,5
927,1848,5
1569,1381,5
826,565,5
656,588,5
928,1849,5
928,1860,5
542,800,5
158,821,5
541,1045,5
541,1044,5
1901,1383,5
541,1024,5
562,1312,5
563,1028,5
985,664,5
1509,454,5
1835,1788,5
1509,1229,5
1501,470,5
1349,1770,5
1345,667,5
1510,464,5
611,408,5
1912,1755,5
1500,464,5
877,1611,5
627,323,5
1907,1641,5
609,442,5
608,1423,5
1350,662,5
1907,1471,5
137,1321,5
1343,653,5
608,477,5
1914,196,5
1841,369,5
1835,1799,5
613,1281,5
1353,433,5
872,213,5
620,510,5
620,500,5
620,443,5
619,1430,5
621,1232,5
622,1209,5
865,1685,5
1505,458,5
862,1586,5
1502,644,5
1837,1245,5
1910,1732,5
1506,464,5
616,730,5
869,804,5
1911,1732,5
1346,1785,5
1840,361,5
614,1253,5
614,1252,5
1346,660,5
1833,1809,5
606,729,5
1499,331,5
628,1259,5
1533,528,5
632,514,5
1534,515,5
1826,1888,5
60,504,5
633,238,5
633,481,5
1826,46,5
575,1031,5
1333,1635,5
573,544,5
1352,1459,5
851,491,5
568,1278,5
1544,1874,5
633,525,5
908,108,5
633,531,5
1844,361,5
565,1831,5
1548,642,5
581,1045,5
1827,1775,5
632,456,5
1521,1874,5
1350,1605,5
605,477,5
1516,347,5
1341,1674,5
601,477,5
1350,1607,5
1340,660,5
596,477,5
1521,1873,5
1521,1875,5
1528,1388,5
1830,1241,5
1339,45,5
140,1077,5
594,477,5
592,479,5
1498,459,5
1526,1740,5
894,792,5
70,656,5
1814,697,5
937,1205,5
1931,1112,5
1448,1641,5
1379,806,5
970,1042,5
1862,1601,5
1862,1607,5
1379,1334,5
1447,1638,5
1624,233,5
971,1041,5
81,257,5
1805,1816,5
1380,75,5
783,446,5
1446,1608,5
1863,1602,5
700,590,5
1626,1251,5
700,698,5
974,1868,5
1804,1807,5
481,430,5
1863,1611,5
170,1036,5
170,1030,5
664,1196,5
1449,1556,5
788,1394,5
964,653,5
1941,405,5
1807,1822,5
788,642,5
788,620,5
1941,1599,5
1452,1561,5
694,657,5
168,1717,5
1861,1596,5
1861,1606,5
1620,263,5
1620,1103,5
1943,93,5
494,1210,5
1943,405,5
786,1594,5
786,769,5
493,1072,5
786,430,5
1863,1751,5
977,118,5
39,670,5
700,1020,5
1802,1819,5
774,737,5
774,736,5
981,663,5
1386,48,5
1865,1601,5
982,664,5
469,937,5
773,736,5
705,510,5
175,217,5
468,953,5
772,786,5
705,1187,5
1801,1820,5
1387,1534,5
1441,1457,5
772,513,5
466,1093,5
176,470,5
1635,1348,5
981,645,5
703,509,5
1385,1529,5
978,640,5
1445,1635,5
39,406,5
701,574,5
1628,1707,5
1864,583,5
82,259,5
978,119,5
701,1504,5
702,483,5
979,120,5
1443,1459,5
979,636,5
38,1268,5
702,1364,5
980,120,5
110,1597,5
1864,1608,5
1864,1787,5
472,940,5
472,919,5
692,1193,5
691,1632,5
1860,1601,5
682,1640,5
807,865,5
1934,1986,5
678,590,5
521,934,5
164,1022,5
164,1039,5
1856,1605,5
1603,239,5
804,869,5
1810,1823,5
520,632,5
1810,1819,5
949,640,5
949,641,5
1308,874,5
1604,1874,5
1368,1690,5
517,1833,5
116,1786,5
1857,1031,5
952,652,5
163,1042,5
675,1197,5
163,1035,5
1589,580,5
534,930,5
666,269,5
1478,1387,5
1478,506,5
1477,625,5
940,1836,5
669,1707,5
1365,511,5
118,1764,5
810,550,5
526,461,5
1855,361,5
1813,697,5
1590,169,5
162,821,5
528,1995,5
528,984,5
162,1714,5
673,1221,5
1811,1831,5
800,873,5
165,1031,5
114,1198,5
165,1036,5
1372,650,5
510,472,5
508,1981,5
507,1989,5
1938,1940,5
167,1030,5
167,1031,5
167,1033,5
960,500,5
167,1035,5
1372,1695,5
1939,967,5
794,830,5
690,982,5
1808,1820,5
1808,1819,5
1939,1601,5
1808,1800,5
504,557,5
1939,1811,5
864,817,5
