x_coordinate,y_coordinate,0
211,1771,17
205,1768,17
130,1773,17
239,1787,17
130,1770,17
215,1779,17
151,1562,17
239,1777,17
222,1752,17
218,1781,17
215,1776,17
191,1777,17
191,1776,17
239,1775,17
218,1780,17
781,237,17
124,1766,17
191,1767,17
225,1751,17
195,1780,17
125,1771,17
212,1771,17
226,1779,17
215,1769,17
131,1771,17
201,1771,17
205,1955,17
213,1737,17
214,1777,17
213,1957,17
221,1745,17
222,1782,17
209,1736,17
217,1774,17
117,1772,17
193,1770,17
193,1780,17
227,1782,17
131,1775,17
193,1765,17
242,1775,17
127,1777,17
136,1773,17
115,1775,17
217,1781,17
127,1769,17
227,1776,17
227,1774,17
114,1776,17
227,1757,17
214,1780,17
238,1776,17
126,1555,17
234,1770,17
212,1769,16
240,1777,16
240,1778,16
1068,80,16
239,1781,16
201,1959,16
1995,713,16
240,1779,16
225,1748,16
128,1772,16
240,1776,16
213,1736,16
198,1773,16
201,1773,16
121,1541,16
213,1733,16
192,1770,16
125,1778,16
422,387,16
198,1775,16
240,1775,16
226,1778,16
220,1782,16
201,1945,16
210,1752,16
130,1777,16
1000,1000,16
201,1952,16
128,1776,16
221,1783,16
216,1761,16
31,1906,16
105,1662,16
213,1766,16
136,1779,16
209,1954,16
214,1771,16
219,1753,16
214,1768,16
199,1769,16
226,1751,16
219,1755,16
223,1782,16
124,1772,16
229,1775,16
134,1633,16
124,1764,16
213,1763,16
229,1774,16
228,1767,16
228,1769,16
197,1772,16
127,1766,16
1599,972,16
240,1782,16
203,1948,16
223,1747,16
124,1765,16
222,1747,16
224,1779,16
167,1568,16
216,1779,16
186,1781,16
216,1781,16
213,1953,16
205,1960,16
207,1947,16
228,1773,16
190,1514,16
131,1766,15
115,1768,15
220,1753,15
229,1751,15
230,1782,15
200,1768,15
229,1761,15
232,1774,15
135,1506,15
219,1692,15
128,1774,15
230,1764,15
128,1778,15
210,1774,15
136,1778,15
219,1752,15
569,557,15
209,1956,15
210,1781,15
212,1958,15
238,1787,15
129,1637,15
219,1780,15
230,1778,15
212,1779,15
299,372,15
213,1775,15
221,1674,15
196,1776,15
196,1770,15
126,1771,15
213,1779,15
220,1781,15
349,381,15
139,1778,15
211,1780,15
214,1779,15
1849,590,15
183,1780,15
202,1958,15
202,1768,15
228,1764,15
216,1738,15
1499,1028,15
119,1769,15
217,1735,15
227,1748,15
116,1766,15
201,1946,15
125,1769,15
124,1770,15
217,1739,15
203,1771,15
271,1947,15
125,1764,15
1504,1021,15
215,1744,15
228,1770,15
116,1775,15
225,1749,15
216,1947,15
225,1746,15
124,1771,15
202,1954,15
237,1782,15
181,1780,15
117,1766,15
124,1637,15
205,1945,15
228,1751,15
190,1775,15
214,1742,15
202,1948,15
200,1946,15
92,1650,15
227,1773,15
207,1955,15
118,1771,15
215,1750,15
217,1754,15
54,1451,15
228,1754,15
200,1955,15
218,1753,15
186,1780,15
1495,1021,15
781,198,15
120,1769,15
216,1751,15
127,1774,14
1059,756,14
240,1769,14
1545,450,14
242,1772,14
212,1781,14
188,1774,14
186,1774,14
199,1764,14
129,1766,14
136,1772,14
193,1767,14
193,1766,14
127,1776,14
214,1958,14
135,1776,14
224,1748,14
118,1772,14
224,1749,14
211,1955,14
107,1653,14
1999,0,14
230,1769,14
575,556,14
231,1765,14
212,1957,14
219,1741,14
227,1775,14
236,1774,14
210,1778,14
195,1771,14
119,1767,14
128,1766,14
176,1558,14
144,1635,14
1366,827,14
135,1773,14
111,1674,14
216,1949,14
198,1779,14
198,1777,14
203,1774,14
123,1782,14
227,1741,14
114,1777,14
208,1762,14
1500,1027,14
210,1957,14
122,1773,14
224,1746,14
238,1789,14
212,1774,14
129,1771,14
229,1780,14
213,1783,14
209,1774,14
220,1745,14
137,1775,14
223,1751,14
239,1780,14
117,1526,14
216,1755,14
151,1745,14
216,1754,14
241,1777,14
229,1763,14
360,397,14
132,1777,14
213,1780,14
1529,612,14
225,1780,14
193,488,14
132,1770,14
126,1633,14
218,1752,14
213,1948,14
162,1733,14
19,122,14
220,1784,14
132,1767,14
222,1780,14
237,1786,14
200,1774,14
130,1775,14
205,1767,14
180,461,14
128,1780,14
127,1513,14
220,1747,14
228,1758,14
212,1772,14
204,1950,14
120,1771,14
46,1867,14
228,1772,14
213,1768,14
216,1782,14
204,1960,14
214,1751,14
229,1773,14
104,1776,14
220,1748,14
216,1759,14
124,1773,14
228,1752,14
186,1778,13
155,1740,13
1692,1204,13
130,1768,13
212,1954,13
232,1766,13
225,1779,13
226,1750,13
185,1780,13
129,1774,13
1820,1940,13
129,1772,13
185,1778,13
219,1745,13
130,1776,13
226,1782,13
210,1776,13
196,1765,13
212,1732,13
143,1645,13
212,1949,13
205,1772,13
781,214,13
216,1753,13
216,1757,13
196,1775,13
215,1758,13
239,1789,13
195,1767,13
216,1948,13
196,1774,13
245,1790,13
206,1960,13
129,1767,13
215,1739,13
231,1744,13
212,1740,13
226,1777,13
205,1771,13
1503,1020,13
196,1771,13
215,1734,13
122,1516,13
227,1753,13
1515,467,13
225,1783,13
204,1768,13
119,1655,13
197,1774,13
198,1770,13
199,1765,13
105,1648,13
125,1522,13
228,1781,13
209,1775,13
213,1776,13
209,1776,13
117,1767,13
222,1740,13
117,1768,13
220,1746,13
179,1529,13
209,1951,13
202,1953,13
202,1772,13
228,1766,13
1021,56,13
124,1767,13
228,1760,13
140,1777,13
569,552,13
228,1750,13
199,1768,13
202,1946,13
220,1744,13
220,1743,13
126,1776,13
202,1761,13
200,1777,13
120,1766,13
237,1789,13
233,1771,13
200,1775,13
138,1632,13
126,1500,13
192,1777,13
138,1781,13
200,1958,13
200,1771,13
192,1769,13
241,1770,13
137,1779,13
201,1774,13
18,121,13
241,1776,13
102,1653,13
359,564,13
125,1768,13
1083,1784,13
221,1749,13
1680,1203,13
240,1785,13
128,1777,13
114,1772,13
123,1774,13
142,1778,13
214,1782,13
123,1773,13
123,1772,13
230,1766,13
574,554,13
210,1768,13
211,1767,13
128,1767,13
219,1736,13
224,1750,13
115,1780,13
184,1777,13
231,1766,13
230,1760,13
1899,1492,13
231,1768,13
217,1736,13
119,1772,13
207,1959,13
203,1950,13
117,1777,13
119,1778,13
118,1644,13
211,1774,13
217,1758,13
219,1695,13
221,1784,13
198,1780,13
217,1750,13
941,183,13
210,1733,13
215,1949,13
210,1736,13
123,1777,13
149,1747,13
188,1775,13
119,1768,12
120,1768,12
231,1770,12
231,1773,12
119,1638,12
111,1677,12
131,1765,12
189,1773,12
216,1742,12
119,1777,12
120,1770,12
216,1735,12
231,1771,12
115,1778,12
121,1770,12
569,555,12
217,1742,12
217,1744,12
214,1948,12
217,1753,12
213,1743,12
217,1759,12
184,1706,12
117,1774,12
117,1773,12
1890,353,12
213,1755,12
569,551,12
373,390,12
124,1769,12
124,1775,12
214,1764,12
214,1756,12
214,1735,12
116,1776,12
233,1784,12
125,1766,12
192,1767,12
233,1765,12
115,1777,12
193,1778,12
193,1781,12
213,1683,12
128,1765,12
121,1772,12
212,1749,12
212,1753,12
212,1766,12
194,1777,12
212,1780,12
215,1749,12
425,381,12
122,1772,12
232,1756,12
238,1788,12
215,1732,12
232,1769,12
190,1767,12
219,1751,12
1260,1916,12
190,1773,12
238,1777,12
236,1780,12
236,1785,12
128,1775,12
128,1771,12
238,1774,12
238,1775,12
196,1766,12
243,1775,12
102,1535,12
210,1780,12
209,1731,12
230,1768,12
138,1776,12
210,1782,12
226,1746,12
226,1745,12
209,1730,12
230,1772,12
245,1765,12
1524,1850,12
145,1773,12
245,1764,12
201,1948,12
245,1784,12
276,378,12
225,1750,12
223,1744,12
230,1781,12
223,1748,12
133,1776,12
133,1775,12
202,1770,12
228,1757,12
154,1634,12
771,735,12
202,1949,12
211,1726,12
225,1782,12
229,1746,12
141,1772,12
198,1767,12
210,1735,12
206,1777,12
105,1782,12
199,1766,12
198,1769,12
107,1547,12
150,1745,12
229,1779,12
229,1778,12
199,1771,12
199,1775,12
226,1783,12
205,1764,12
209,1955,12
104,769,12
209,1953,12
137,1773,12
222,1746,12
137,1776,12
222,1753,12
229,1768,12
229,1765,12
206,1953,12
19,125,12
1006,1658,12
19,123,12
245,1776,12
200,1772,12
132,1774,12
198,1782,12
203,1946,12
211,1770,12
211,1737,12
1078,61,12
208,1690,12
242,1774,12
207,1945,12
242,1781,12
207,1776,12
211,1747,12
1504,454,12
203,1949,12
224,1783,12
203,1945,12
142,1781,12
827,180,12
132,1622,12
211,1750,12
1,1,12
227,1778,12
0,1999,12
918,1862,12
97,1557,12
203,1762,12
227,1749,12
211,1733,12
1987,103,12
239,1772,12
242,1770,12
211,1776,12
126,1762,11
227,1751,11
115,1773,11
216,1752,11
236,1772,11
213,1782,11
165,1783,11
1598,972,11
213,1949,11
118,1770,11
200,1773,11
225,1787,11
3,1966,11
224,1781,11
1997,712,11
671,216,11
1041,99,11
115,1776,11
215,1740,11
200,1779,11
138,1525,11
209,1767,11
215,1735,11
209,1768,11
569,553,11
215,1783,11
209,1958,11
122,1768,11
118,1768,11
118,1767,11
155,1746,11
189,1781,11
127,1543,11
216,1748,11
155,1739,11
209,1950,11
215,1781,11
209,1778,11
209,1740,11
122,1767,11
137,1774,11
190,1768,11
190,1769,11
215,1738,11
229,1766,11
137,1778,11
232,1788,11
207,1949,11
222,1744,11
242,1764,11
237,1788,11
144,1776,11
207,1774,11
191,1768,11
223,1746,11
223,1749,11
949,284,11
214,1752,11
142,1493,11
183,1456,11
228,1775,11
204,1775,11
153,1743,11
223,1783,11
140,1771,11
204,1772,11
1851,590,11
204,1770,11
203,1765,11
228,1755,11
204,1764,11
1976,74,11
117,1771,11
208,1764,11
184,1513,11
183,1779,11
154,1741,11
217,1780,11
207,1755,11
202,1957,11
246,1769,11
121,1764,11
209,1735,11
161,1734,11
1504,459,11
123,1764,11
207,1783,11
214,1781,11
138,1778,11
103,1670,11
181,1545,11
192,1772,11
192,1771,11
237,1775,11
201,1765,11
201,1767,11
224,1745,11
192,1766,11
116,1781,11
54,1645,11
125,1781,11
125,1777,11
239,1765,11
217,1741,11
423,366,11
233,1777,11
228,1782,11
123,1783,11
233,1781,11
208,1948,11
243,1778,11
782,198,11
206,1949,11
225,1689,11
189,1502,11
216,1683,11
215,1945,11
211,1732,11
119,1771,11
210,1779,11
120,1773,11
110,1645,11
373,384,11
221,1746,11
219,1749,11
221,1748,11
195,488,11
226,1749,11
131,1565,11
231,1779,11
210,1763,11
216,1732,11
134,1774,11
205,1773,11
230,1757,11
134,1775,11
111,1780,11
205,1953,11
128,1769,11
128,1768,11
232,1767,11
120,1774,11
132,1769,11
187,1777,11
133,1777,11
197,1766,11
133,1774,11
1059,757,11
212,1776,11
212,1783,11
635,477,11
194,1769,11
129,1777,11
219,1784,11
188,1776,11
232,1752,11
129,1782,11
211,1685,11
210,1956,11
244,1763,11
226,1741,11
1939,1801,11
380,387,11
130,1567,11
210,1952,11
134,1639,11
212,1946,11
195,1766,11
219,1750,11
220,1750,11
131,1777,11
65,1646,11
131,1773,11
210,1740,11
189,1775,11
177,1782,11
110,1778,11
107,1558,11
114,1775,11
131,1675,11
230,1746,11
210,1734,11
131,1640,11
232,1782,11
235,1779,11
211,1755,11
193,1918,11
799,1857,11
114,1767,11
231,1772,11
195,1768,11
219,1723,11
230,1745,11
481,431,10
1060,756,10
228,1753,10
208,1765,10
633,728,10
100,1561,10
196,1762,10
202,1943,10
131,1768,10
1495,464,10
211,1953,10
202,1950,10
633,480,10
154,1742,10
158,1771,10
220,1722,10
194,1779,10
158,1770,10
112,1775,10
208,1740,10
244,1764,10
228,1756,10
211,1947,10
188,1780,10
202,1773,10
160,1735,10
216,1783,10
338,388,10
124,1788,10
197,1761,10
211,1779,10
183,1544,10
228,1777,10
228,1778,10
214,1748,10
143,1782,10
214,1747,10
228,1779,10
124,1777,10
87,1580,10
731,1586,10
215,1737,10
140,1769,10
109,1554,10
122,1776,10
211,1681,10
352,368,10
155,1738,10
124,1768,10
122,1784,10
140,1776,10
635,202,10
183,1782,10
124,1763,10
360,563,10
211,1769,10
215,1760,10
1497,460,10
132,1562,10
214,1951,10
217,1747,10
185,1512,10
228,1693,10
941,181,10
242,1783,10
235,1781,10
1506,1021,10
53,1646,10
120,1767,10
203,1776,10
123,1546,10
217,1738,10
142,1774,10
203,1781,10
203,1734,10
236,1773,10
216,1958,10
1501,1027,10
195,1774,10
1501,1028,10
132,1563,10
236,1788,10
361,382,10
244,1784,10
123,1771,10
211,1754,10
247,939,10
142,1789,10
215,1743,10
215,1754,10
132,1546,10
157,1737,10
235,1783,10
1499,1016,10
132,1772,10
374,406,10
132,1771,10
190,1779,10
214,1784,10
190,1765,10
143,1640,10
236,1763,10
130,1771,10
117,1776,10
212,1734,10
141,1783,10
212,1733,10
234,1774,10
1243,1459,10
1852,594,10
55,1450,10
204,1762,10
211,1734,10
207,1767,10
235,1775,10
195,1778,10
215,1672,10
214,1947,10
228,1780,10
157,1738,10
123,1784,10
372,415,10
117,1764,10
127,1783,10
207,1737,10
229,1767,10
104,1559,10
250,684,10
1996,712,10
209,1765,10
213,1778,10
126,1770,10
128,1773,10
206,1945,10
134,1764,10
210,1756,10
134,1777,10
219,1735,10
134,1778,10
238,1773,10
222,1742,10
1657,1266,10
230,1765,10
200,1769,10
229,1755,10
209,1762,10
233,1770,10
238,1780,10
209,1744,10
198,1472,10
229,1747,10
200,1776,10
213,1955,10
219,1747,10
219,1746,10
221,1747,10
115,1770,10
226,1748,10
219,1742,10
80,1927,10
229,1752,10
216,1749,10
127,1492,10
199,1944,10
1048,57,10
213,1751,10
1364,349,10
105,1774,10
127,1768,10
1891,1779,10
240,1781,10
189,1777,10
198,1943,10
657,214,10
106,1774,10
1794,1979,10
1997,715,10
106,1782,10
213,1738,10
210,1731,10
193,1779,10
232,1789,10
198,1760,10
178,1780,10
206,1768,10
137,1625,10
229,1771,10
1650,1288,10
147,1545,10
105,1670,10
222,1725,10
1048,109,10
194,1504,10
128,1644,10
199,1772,10
194,488,10
20,1779,10
199,1767,10
136,1775,10
200,1944,10
210,1775,10
209,1739,10
24,7,10
108,1772,10
101,1789,10
201,1957,10
230,1777,10
201,1951,10
139,1779,10
1694,1345,10
188,1704,10
241,1778,10
139,1769,10
113,1648,10
409,386,10
121,1778,10
161,1693,10
233,1782,10
233,1786,10
218,1739,10
781,215,10
117,1758,10
125,1500,10
214,1733,10
214,1731,10
246,1782,10
197,1768,10
160,1769,10
781,236,10
175,1779,10
198,1774,10
223,1743,10
191,1779,10
194,1772,10
116,1778,10
152,1744,10
201,1791,10
116,1646,10
197,1785,10
218,1748,10
218,1749,10
230,1770,10
245,1770,10
225,1777,10
108,1665,10
218,1756,10
152,1552,10
200,1949,10
113,1775,10
237,1783,10
200,1947,10
233,1773,10
205,1778,10
245,1769,10
239,1768,10
237,1776,10
1524,1851,10
241,1766,10
238,1786,10
187,1780,10
192,1765,10
119,1776,9
215,1746,9
204,1777,9
204,1776,9
189,1769,9
206,1766,9
189,1776,9
205,1769,9
207,1736,9
206,1773,9
207,1738,9
120,1629,9
243,1780,9
1516,1005,9
235,1784,9
244,1772,9
439,1688,9
205,512,9
244,1780,9
215,1752,9
1306,1970,9
206,1770,9
119,1779,9
94,1650,9
215,1748,9
118,1781,9
1795,1979,9
205,1760,9
243,1779,9
94,1651,9
207,1778,9
215,1958,9
204,1774,9
241,1773,9
1503,463,9
107,1779,9
114,1639,9
238,1763,9
113,1783,9
113,1781,9
198,1763,9
210,1758,9
210,1762,9
198,1781,9
210,1767,9
210,1769,9
210,1771,9
238,1778,9
113,1777,9
238,1784,9
213,1726,9
240,1765,9
209,1764,9
193,1761,9
209,1781,9
200,1664,9
105,768,9
199,1781,9
199,1777,9
115,1498,9
213,1753,9
240,1766,9
213,1752,9
193,1769,9
199,1540,9
1653,815,9
106,1641,9
198,1951,9
238,1785,9
108,1568,9
66,1641,9
361,420,9
211,1729,9
196,1769,9
196,1764,9
238,1821,9
195,489,9
211,1746,9
111,1779,9
212,1950,9
195,1765,9
211,1760,9
211,1761,9
195,1775,9
211,1768,9
110,1795,9
212,1765,9
196,1782,9
239,1790,9
109,1555,9
197,1762,9
197,1765,9
197,1769,9
108,1774,9
194,1766,9
197,1773,9
194,1764,9
113,1543,9
197,1775,9
197,1778,9
197,1779,9
212,1947,9
197,1780,9
209,1769,9
115,1599,9
118,1766,9
208,1761,9
203,1767,9
203,1761,9
1499,1027,9
202,1955,9
1495,1023,9
208,1750,9
208,1766,9
203,1772,9
208,1767,9
202,1783,9
202,1779,9
208,1779,9
202,1775,9
208,1783,9
117,1785,9
214,1950,9
115,1637,9
1502,1022,9
236,1764,9
236,1768,9
236,1771,9
236,1775,9
190,1777,9
424,375,9
207,1960,9
214,1957,9
236,1787,9
251,1554,9
208,513,9
98,1644,9
423,375,9
1500,1028,9
202,1774,9
202,1771,9
214,1759,9
201,1763,9
201,1944,9
241,1783,9
116,1763,9
201,1781,9
116,1650,9
407,381,9
200,1957,9
214,1758,9
200,1956,9
60,1639,9
237,1787,9
115,1774,9
209,1761,9
115,1766,9
1487,459,9
202,1762,9
116,1774,9
83,1481,9
202,1764,9
116,1782,9
202,1765,9
202,1766,9
191,1774,9
191,1771,9
83,1635,9
191,1765,9
202,1767,9
214,1740,9
117,1765,9
83,1657,9
214,1750,9
244,1771,9
120,1765,9
33,654,9
125,1635,9
131,1638,9
231,1764,9
125,1640,9
138,1766,9
1259,1916,9
138,1665,9
220,1736,9
229,1743,9
229,1748,9
222,1783,9
538,1786,9
222,1781,9
19,126,9
234,1788,9
229,1757,9
229,1760,9
229,1764,9
234,1782,9
222,1745,9
1076,62,9
139,1669,9
231,1769,9
131,1637,9
185,1779,9
129,1779,9
130,1565,9
158,1690,9
141,1687,9
141,1686,9
218,1742,9
218,1741,9
140,1779,9
130,1764,9
140,1773,9
186,1511,9
159,1776,9
130,1766,9
140,1667,9
130,1772,9
130,1778,9
168,1780,9
726,730,9
173,1782,9
1076,59,9
123,1766,9
157,1746,9
234,1768,9
230,1780,9
221,1785,9
230,1747,9
183,1452,9
230,1753,9
1853,590,9
230,1755,9
230,1756,9
230,1758,9
124,1544,9
132,1687,9
1854,995,9
183,1777,9
230,1763,9
134,1772,9
230,1767,9
183,1458,9
124,1638,9
124,1783,9
134,1667,9
133,1771,9
133,1769,9
1218,1433,9
217,1748,9
20,121,9
123,1768,9
1017,1372,9
132,1766,9
1021,55,9
123,1770,9
217,1734,9
132,1784,9
217,1737,9
136,1770,9
222,1685,9
133,1563,9
133,1626,9
1061,756,9
662,224,9
1850,590,9
662,222,9
634,482,9
217,1745,9
129,1769,9
1051,96,9
186,1776,9
227,1746,9
1884,353,9
121,1603,9
127,1779,9
233,1758,9
144,1541,9
121,1767,9
227,1784,9
142,1782,9
127,1767,9
554,1235,9
120,1778,9
156,1747,9
178,1782,9
569,556,9
154,1651,9
232,1770,9
127,1786,9
1899,1493,9
219,1738,9
233,1768,9
126,1622,9
781,216,9
572,557,9
145,1589,9
120,1808,9
781,221,9
1301,1994,9
227,1716,9
225,1745,9
1993,715,9
781,232,9
216,1747,9
232,1785,9
224,1751,9
126,1767,9
235,1773,9
218,1754,9
232,1748,9
233,1775,9
186,1783,9
216,1656,9
232,1750,9
121,1779,9
120,1772,9
127,1566,9
216,1758,9
235,1769,9
121,1773,9
121,1776,9
34,1778,9
120,1776,9
142,1773,9
224,1741,9
569,548,9
1931,80,8
114,1769,8
25,7,8
232,1779,8
232,1777,8
1367,349,8
210,1946,8
1068,44,8
633,478,8
232,1775,8
230,1774,8
213,1757,8
170,1782,8
1174,1866,8
210,1948,8
132,1775,8
1059,51,8
179,1503,8
569,550,8
1056,108,8
230,1775,8
213,1762,8
108,1779,8
134,1511,8
219,1698,8
213,1745,8
134,1504,8
127,1778,8
1060,757,8
569,542,8
109,1569,8
239,1797,8
109,1775,8
109,1777,8
1935,1773,8
133,1675,8
574,552,8
127,1780,8
197,1764,8
109,1780,8
230,1783,8
213,1754,8
